id,label
high3722_17,A
high3722_18,C
high3723_0,A
high3723_1,A
high3723_2,C
high3723_3,A
high3723_4,A
high3723_5,C
high3723_6,A
high3723_7,A
high3723_8,A
high3723_9,A
high3723_10,A
high3723_11,A
high3723_12,A
high3723_13,A
high3724_0,A
high3724_1,A
high3724_2,A
high3724_3,A
high3724_4,A
high3724_5,A
high3724_6,C
high3724_7,A
high3724_8,A
high3724_9,A
high3724_10,A
high3724_11,A
high3724_12,A
high3724_13,A
high3724_14,D
high3724_15,A
high3724_16,A
high3725_0,A
high3725_1,A
high3725_2,A
high3725_3,A
high3725_4,A
high3725_5,A
high3725_6,A
high3725_7,A
high3725_8,A
high3725_9,A
high3725_10,A
high3725_11,A
high3725_12,A
high3725_13,A
high3725_14,A
high3725_15,A
high3725_16,A
high3725_17,D
high3725_18,A
high3726_0,A
high3726_1,A
high3726_2,A
high3726_3,A
high3726_4,A
high3726_5,A
high3726_6,A
high3726_7,A
high3726_8,A
high3726_9,A
high3726_10,A
high3726_11,A
high3726_12,A
high3726_13,A
high3726_14,A
high3726_15,A
high3726_16,A
high3727_0,A
high3727_1,A
high3727_2,A
high3727_3,A
high3727_4,A
high3727_5,A
high3727_6,D
high3727_7,A
high3727_8,A
high3727_9,A
high3727_10,A
high3727_11,A
high3727_12,A
high3727_13,A
high3727_14,A
high3727_15,A
high3727_16,A
high3727_17,A
high3727_18,C
high3727_19,A
high3728_0,C
high3728_1,A
high3728_2,A
high3728_3,A
high3728_4,A
high3728_5,A
high3728_6,A
high3728_7,A
high3728_8,B
high3728_9,A
high3728_10,A
high3728_11,A
high3728_12,B
high3728_13,A
high3729_0,A
high3729_1,A
high3729_2,A
high3729_3,A
high3729_4,A
high3729_5,D
high3729_6,A
high3729_7,A
high3729_8,A
high3729_9,A
high3729_10,A
high3729_11,A
high3729_12,A
high3729_13,A
high3729_14,A
high3729_15,B
high3729_16,A
high3729_17,A
high3730_0,A
high3730_1,A
high3730_2,A
high3730_3,C
high3730_4,A
high3730_5,A
high3730_6,C
high3730_7,A
high3730_8,A
high3730_9,A
high3730_10,A
high3730_11,A
high3730_12,A
high3730_13,A
high3730_14,A
high3730_15,A
high3730_16,B
high3730_17,A
high3731_0,A
high3731_1,B
high3731_2,A
high3731_3,A
high3731_4,A
high3731_5,A
high3731_6,A
high3731_7,A
high3731_8,B
high3731_9,A
high3731_10,A
high3731_11,A
high3731_12,B
high3731_13,A
high3731_14,A
high3731_15,A
high3731_16,B
high3731_17,A
high3732_0,A
high3732_1,A
high3732_2,D
high3732_3,A
high3732_4,A
high3732_5,A
high3732_6,A
high3732_7,A
high3732_8,A
high3732_9,A
high3732_10,A
high3732_11,A
high3732_12,A
high3732_13,A
high3732_14,A
high3732_15,A
high3732_16,A
high3733_0,A
high3733_1,D
high3733_2,B
high3733_3,A
high3733_4,A
high3733_5,A
high3733_6,A
high3733_7,A
high3733_8,A
high3733_9,A
high3733_10,A
high3733_11,A
high3733_12,A
high3733_13,A
high3733_14,A
high3733_15,C
high3733_16,A
high3733_17,A
high3733_18,C
high3734_0,A
high3734_1,A
high3734_2,A
high3734_3,A
high3734_4,A
high3734_5,A
high3734_6,A
high3734_7,A
high3734_8,A
high3734_9,A
high3734_10,A
high3734_11,A
high3734_12,A
high3734_13,A
high3734_14,A
high3734_15,A
high3734_16,A
high3734_17,D
high3734_18,A
high3735_0,A
high3735_1,B
high3735_2,A
high3735_3,B
high3735_4,A
high3735_5,A
high3735_6,A
high3735_7,B
high3735_8,A
high3735_9,A
high3735_10,A
high3735_11,A
high3735_12,A
high3736_0,A
high3736_1,A
high3736_2,A
high3736_3,A
high3736_4,A
high3736_5,A
high3736_6,A
high3736_7,A
high3736_8,A
high3736_9,A
high3736_10,A
high3736_11,A
high3736_12,A
high3736_13,A
high3736_14,A
high3736_15,A
high3736_16,A
high3736_17,A
high3737_0,A
high3737_1,A
high3737_2,A
high3737_3,A
high3737_4,A
high3737_5,A
high3737_6,A
high3737_7,A
high3737_8,A
high3737_9,A
high3737_10,A
high3737_11,A
high3737_12,A
high3737_13,A
high3737_14,A
high3737_15,A
high3738_0,A
high3738_1,A
high3738_2,B
high3738_3,A
high3738_4,A
high3738_5,D
high3738_6,A
high3738_7,B
high3738_8,A
high3738_9,A
high3738_10,D
high3738_11,A
high3738_12,B
high3739_0,A
high3739_1,A
high3739_2,A
high3739_3,A
high3739_4,A
high3739_5,A
high3739_6,A
high3739_7,A
high3739_8,A
high3739_9,A
high3739_10,A
high3739_11,A
high3739_12,A
high3739_13,A
high3740_0,A
high3740_1,A
high3740_2,B
high3740_3,A
high3740_4,A
high3740_5,A
high3740_6,A
high3740_7,A
high3740_8,A
high3740_9,A
high3740_10,A
high3740_11,A
high3740_12,A
high3740_13,D
high3740_14,B
high3740_15,D
high3740_16,A
high3740_17,B
high3740_18,C
high3740_19,B
high3741_0,A
high3741_1,B
high3741_2,A
high3741_3,D
high3741_4,A
high3741_5,A
high3741_6,B
high3741_7,A
high3741_8,B
high3741_9,A
high3741_10,A
high3741_11,A
high3741_12,C
high3741_13,A
high3741_14,C
high3741_15,A
high3741_16,A
high3741_17,A
high3742_0,A
high3742_1,D
high3742_2,A
high3742_3,A
high3742_4,A
high3742_5,A
high3742_6,A
high3742_7,A
high3742_8,A
high3742_9,A
high3742_10,A
high3742_11,A
high3742_12,A
high3742_13,A
high3742_14,A
high3742_15,A
high3742_16,A
high3743_0,A
high3743_1,C
high3743_2,A
high3743_3,A
high3743_4,A
high3743_5,A
high3743_6,A
high3743_7,A
high3743_8,A
high3743_9,A
high3743_10,A
high3743_11,A
high3743_12,A
high3743_13,A
high3743_14,A
high3743_15,A
high3743_16,A
high3743_17,A
high3743_18,A
high3744_0,A
high3744_1,A
high3744_2,A
high3744_3,A
high3744_4,A
high3744_5,A
high3744_6,A
high3744_7,A
high3744_8,A
high3744_9,A
high3744_10,A
high3744_11,A
high3744_12,A
high3744_13,A
high3744_14,A
high3744_15,A
high3745_0,A
high3745_1,A
high3745_2,A
high3745_3,A
high3745_4,A
high3745_5,A
high3745_6,A
high3745_7,B
high3745_8,A
high3745_9,A
high3745_10,A
high3745_11,A
high3745_12,A
high3745_13,A
high3745_14,A
high3745_15,A
high3745_16,A
high3745_17,A
high3745_18,A
high3745_19,A
high3746_0,D
high3746_1,A
high3746_2,A
high3746_3,A
high3746_4,A
high3746_5,A
high3746_6,A
high3746_7,A
high3746_8,A
high3746_9,A
high3746_10,A
high3746_11,A
high3746_12,A
high3746_13,C
high3746_14,A
high3746_15,A
high3746_16,A
high3746_17,A
high3747_0,A
high3747_1,A
high3747_2,A
high3747_3,A
high3747_4,A
high3747_5,A
high3747_6,A
high3747_7,D
high3747_8,A
high3747_9,A
high3747_10,A
high3747_11,A
high3747_12,A
high3747_13,A
high3747_14,A
high3747_15,A
high3747_16,A
high3747_17,A
high3748_0,A
high3748_1,A
high3748_2,A
high3748_3,D
high3748_4,A
high3748_5,A
high3748_6,A
high3748_7,A
high3748_8,C
high3748_9,A
high3748_10,C
high3748_11,A
high3748_12,A
high3748_13,C
high3748_14,A
high3748_15,A
high3748_16,A
high3748_17,A
high3748_18,A
high3749_0,A
high3749_1,A
high3749_2,A
high3749_3,A
high3749_4,A
high3749_5,A
high3749_6,A
high3749_7,A
high3749_8,B
high3749_9,A
high3749_10,A
high3749_11,A
high3749_12,A
high3749_13,A
high3749_14,A
high3749_15,A
high3749_16,A
high3749_17,A
high3749_18,A
high3750_0,A
high3750_1,B
high3750_2,A
high3750_3,D
high3750_4,B
high3750_5,D
high3750_6,A
high3750_7,A
high3750_8,A
high3750_9,A
high3750_10,B
high3750_11,A
high3750_12,A
high3750_13,A
high3750_14,A
high3750_15,C
high3750_16,A
high3750_17,A
high3751_0,A
high3751_1,A
high3751_2,A
high3751_3,A
high3751_4,A
high3751_5,A
high3751_6,A
high3751_7,C
high3751_8,A
high3751_9,C
high3751_10,A
high3751_11,D
high3751_12,B
high3751_13,A
high3751_14,A
high3751_15,A
high3751_16,B
high3751_17,D
high3751_18,B
high3752_0,A
high3752_1,C
high3752_2,A
high3752_3,A
high3752_4,A
high3752_5,A
high3752_6,C
high3752_7,A
high3752_8,A
high3752_9,A
high3752_10,A
high3752_11,A
high3752_12,D
high3752_13,C
high3752_14,A
high3752_15,A
high3752_16,B
high3752_17,A
high3752_18,C
high3752_19,B
high3753_0,A
high3753_1,A
high3753_2,A
high3753_3,A
high3753_4,A
high3753_5,A
high3753_6,A
high3753_7,A
high3753_8,A
high3753_9,A
high3753_10,A
high3753_11,A
high3753_12,A
high3753_13,A
high3753_14,A
high3753_15,A
high3753_16,A
high3753_17,A
high3754_0,B
high3754_1,A
high3754_2,C
high3754_3,A
high3754_4,A
high3754_5,A
high3754_6,A
high3754_7,A
high3754_8,B
high3754_9,A
high3754_10,A
high3754_11,C
high3754_12,A
high3754_13,A
high3754_14,B
high3754_15,C
high3754_16,A
high3754_17,A
high3754_18,D
high3755_0,A
high3755_1,A
high3755_2,A
high3755_3,A
high3755_4,A
high3755_5,B
high3755_6,A
high3755_7,D
high3755_8,A
high3755_9,B
high3755_10,C
high3755_11,A
high3755_12,C
high3755_13,A
high3755_14,A
high3755_15,A
high3755_16,A
high3755_17,A
high3756_0,A
high3756_1,A
high3756_2,A
high3756_3,A
high3756_4,A
high3756_5,A
high3756_6,A
high3756_7,A
high3756_8,A
high3756_9,A
high3756_10,A
high3756_11,A
high3756_12,A
high3756_13,A
high3756_14,A
high3756_15,A
high3756_16,A
high3756_17,A
high3756_18,B
high3757_0,A
high3757_1,B
high3757_2,A
high3757_3,A
high3757_4,A
high3757_5,A
high3757_6,A
high3757_7,A
high3757_8,A
high3757_9,A
high3757_10,A
high3757_11,A
high3757_12,A
high3757_13,A
high3757_14,D
high3757_15,A
high3757_16,A
high3757_17,A
high3757_18,A
high3757_19,A
high3758_0,A
high3758_1,A
high3758_2,A
high3758_3,B
high3758_4,A
high3758_5,B
high3758_6,A
high3758_7,D
high3758_8,A
high3758_9,A
high3758_10,A
high3758_11,A
high3758_12,A
high3758_13,A
high3758_14,A
high3758_15,A
high3758_16,A
high3758_17,A
high3759_0,D
high3759_1,A
high3759_2,A
high3759_3,A
high3759_4,A
high3759_5,A
high3759_6,C
high3759_7,A
high3759_8,A
high3759_9,A
high3759_10,A
high3759_11,A
high3759_12,A
high3759_13,A
high3759_14,A
high3760_0,A
high3760_1,A
high3760_2,A
high3760_3,A
high3760_4,A
high3760_5,A
high3760_6,A
high3760_7,A
high3760_8,A
high3760_9,A
high3760_10,A
high3760_11,A
high3760_12,A
high3760_13,A
high3761_0,A
high3761_1,A
high3761_2,A
high3761_3,A
high3761_4,A
high3761_5,A
high3761_6,A
high3761_7,A
high3761_8,A
high3761_9,A
high3761_10,A
high3761_11,A
high3761_12,A
high3761_13,A
high3761_14,A
high3761_15,D
high3761_16,A
high3762_0,C
high3762_1,C
high3762_2,A
high3762_3,A
high3762_4,C
high3762_5,A
high3762_6,B
high3762_7,A
high3762_8,A
high3762_9,C
high3762_10,A
high3762_11,B
high3762_12,C
high3762_13,A
high3762_14,B
high3763_0,A
high3763_1,A
high3763_2,A
high3763_3,A
high3763_4,A
high3763_5,A
high3763_6,A
high3763_7,A
high3763_8,A
high3763_9,A
high3763_10,B
high3763_11,A
high3763_12,A
high3763_13,A
high3763_14,A
high3764_0,C
high3764_1,A
high3764_2,A
high3764_3,A
high3764_4,A
high3764_5,A
high3764_6,A
high3764_7,A
high3764_8,A
high3764_9,A
high3764_10,A
high3764_11,B
high3764_12,A
high3764_13,A
high3764_14,A
high3764_15,A
high3764_16,A
high3764_17,A
high3764_18,A
high3765_0,A
high3765_1,A
high3765_2,A
high3765_3,A
high3765_4,A
high3765_5,A
high3765_6,A
high3765_7,A
high3765_8,B
high3765_9,A
high3765_10,A
high3765_11,A
high3765_12,A
high3765_13,A
high3765_14,A
high3765_15,A
high3765_16,A
high3765_17,A
high3766_0,C
high3766_1,A
high3766_2,C
high3766_3,A
high3766_4,A
high3766_5,A
high3766_6,A
high3766_7,A
high3766_8,A
high3766_9,A
high3766_10,A
high3766_11,A
high3766_12,B
high3766_13,A
high3766_14,A
high3766_15,A
high3766_16,A
high3766_17,A
high3766_18,A
high3767_0,A
high3767_1,A
high3767_2,A
high3767_3,A
high3767_4,A
high3767_5,A
high3767_6,A
high3767_7,A
high3767_8,A
high3767_9,A
high3767_10,A
high3767_11,A
high3767_12,A
high3767_13,A
high3767_14,A
high3767_15,A
high3767_16,A
high3767_17,A
high3767_18,A
high3767_19,A
high3768_0,A
high3768_1,A
high3768_2,C
high3768_3,A
high3768_4,A
high3768_5,A
high3768_6,A
high3768_7,A
high3768_8,A
high3768_9,A
high3768_10,C
high3768_11,A
high3768_12,A
high3768_13,C
high3768_14,D
high3768_15,B
high3768_16,A
high3768_17,A
high3768_18,A
high3769_0,C
high3769_1,B
high3769_2,A
high3769_3,A
high3769_4,A
high3769_5,A
high3769_6,A
high3769_7,A
high3769_8,C
high3769_9,A
high3769_10,A
high3769_11,A
high3769_12,C
high3769_13,A
high3769_14,B
high3769_15,D
high3769_16,A
high3769_17,A
high3769_18,A
high3769_19,A
high3770_0,A
high3770_1,A
high3770_2,A
high3770_3,A
high3770_4,A
high3770_5,A
high3770_6,A
high3770_7,A
high3770_8,A
high3770_9,B
high3770_10,A
high3770_11,A
high3770_12,C
high3770_13,A
high3770_14,A
high3771_0,A
high3771_1,A
high3771_2,A
high3771_3,A
high3771_4,A
high3771_5,A
high3771_6,D
high3771_7,A
high3771_8,A
high3771_9,A
high3771_10,A
high3771_11,A
high3771_12,A
high3771_13,A
high3771_14,A
high3771_15,A
high3771_16,B
high3771_17,A
high3771_18,A
high3772_0,A
high3772_1,D
high3772_2,C
high3772_3,A
high3772_4,B
high3772_5,A
high3772_6,A
high3772_7,A
high3772_8,A
high3772_9,A
high3772_10,D
high3772_11,D
high3772_12,A
high3772_13,A
high3772_14,D
high3772_15,A
high3772_16,A
high3772_17,A
high3772_18,A
high3773_0,A
high3773_1,A
high3773_2,A
high3773_3,A
high3773_4,A
high3773_5,A
high3773_6,A
high3773_7,A
high3773_8,A
high3773_9,A
high3773_10,A
high3773_11,A
high3773_12,A
high3773_13,A
high3773_14,A
high3773_15,A
high3773_16,A
high3773_17,A
high3774_0,A
high3774_1,A
high3774_2,A
high3774_3,A
high3774_4,A
high3774_5,A
high3774_6,A
high3774_7,A
high3774_8,A
high3774_9,A
high3774_10,A
high3774_11,B
high3774_12,A
high3774_13,A
high3774_14,A
high3774_15,A
high3774_16,A
high3774_17,A
high3775_0,A
high3775_1,A
high3775_2,A
high3775_3,A
high3775_4,A
high3775_5,A
high3775_6,D
high3775_7,D
high3775_8,A
high3775_9,A
high3775_10,A
high3775_11,A
high3775_12,A
high3775_13,A
high3775_14,A
high3775_15,A
high3775_16,A
high3775_17,A
high3776_0,A
high3776_1,A
high3776_2,A
high3776_3,A
high3776_4,A
high3776_5,A
high3776_6,C
high3776_7,A
high3776_8,A
high3776_9,A
high3776_10,A
high3776_11,A
high3776_12,A
high3776_13,A
high3776_14,A
high3776_15,A
high3777_0,A
high3777_1,A
high3777_2,A
high3777_3,A
high3777_4,A
high3777_5,A
high3777_6,A
high3777_7,B
high3777_8,A
high3777_9,A
high3777_10,A
high3777_11,A
high3777_12,A
high3777_13,A
high3777_14,A
high3777_15,A
high3777_16,A
high3777_17,A
high3777_18,A
high3777_19,A
high3778_0,A
high3778_1,A
high3778_2,A
high3778_3,A
high3778_4,A
high3778_5,D
high3778_6,A
high3778_7,A
high3778_8,A
high3779_0,A
high3779_1,A
high3779_2,A
high3779_3,B
high3779_4,D
high3779_5,A
high3779_6,B
high3779_7,A
high3779_8,A
high3779_9,D
high3779_10,A
high3779_11,C
high3779_12,A
high3779_13,A
high3779_14,A
high3779_15,C
high3779_16,A
high3779_17,A
high3779_18,B
high3780_0,A
high3780_1,D
high3780_2,A
high3780_3,A
high3780_4,A
high3780_5,A
high3780_6,A
high3780_7,A
high3780_8,A
high3780_9,A
high3780_10,A
high3780_11,A
high3780_12,A
high3780_13,A
high3780_14,A
high3780_15,A
high3780_16,A
high3780_17,C
high3780_18,A
high3781_0,A
high3781_1,A
high3781_2,A
high3781_3,A
high3781_4,C
high3781_5,B
high3781_6,D
high3781_7,A
high3781_8,A
high3781_9,A
high3781_10,A
high3781_11,B
high3781_12,A
high3781_13,A
high3781_14,A
high3781_15,B
high3781_16,A
high3781_17,B
high3781_18,A
high3782_0,A
high3782_1,A
high3782_2,A
high3782_3,A
high3782_4,A
high3782_5,A
high3782_6,A
high3782_7,A
high3782_8,A
high3782_9,A
high3782_10,A
high3782_11,A
high3782_12,A
high3782_13,A
high3782_14,A
high3782_15,A
high3782_16,A
high3782_17,A
high3782_18,A
high3782_19,A
high3783_0,A
high3783_1,A
high3783_2,A
high3783_3,A
high3783_4,B
high3783_5,A
high3783_6,A
high3783_7,B
high3783_8,A
high3783_9,A
high3783_10,A
high3783_11,A
high3783_12,C
high3783_13,A
high3783_14,A
high3784_0,A
high3784_1,B
high3784_2,A
high3784_3,A
high3784_4,A
high3784_5,B
high3784_6,A
high3784_7,A
high3784_8,A
high3784_9,A
high3784_10,A
high3784_11,A
high3784_12,A
high3784_13,A
high3784_14,A
high3784_15,A
high3784_16,A
high3784_17,A
high3784_18,A
high3784_19,A
high3785_0,D
high3785_1,A
high3785_2,A
high3785_3,A
high3785_4,D
high3785_5,A
high3785_6,A
high3785_7,A
high3785_8,A
high3785_9,A
high3785_10,A
high3785_11,C
high3786_0,A
high3786_1,A
high3786_2,A
high3786_3,A
high3786_4,A
high3786_5,A
high3786_6,A
high3786_7,A
high3786_8,A
high3786_9,A
high3786_10,A
high3786_11,A
high3786_12,A
high3786_13,B
high3786_14,A
high3786_15,A
high3786_16,A
high3787_0,D
high3787_1,A
high3787_2,A
high3787_3,A
high3787_4,A
high3787_5,A
high3787_6,A
high3787_7,A
high3787_8,D
high3787_9,A
high3787_10,A
high3787_11,A
high3787_12,A
high3787_13,A
high3787_14,A
high3787_15,A
high3787_16,A
high3787_17,A
high3787_18,A
high3788_0,A
high3788_1,A
high3788_2,A
high3788_3,A
high3788_4,A
high3788_5,A
high3788_6,A
high3788_7,A
high3788_8,A
high3788_9,A
high3788_10,A
high3788_11,A
high3788_12,A
high3788_13,A
high3788_14,A
high3788_15,A
high3788_16,A
high3788_17,A
high3788_18,A
high3788_19,A
high3789_0,A
high3789_1,A
high3789_2,A
high3789_3,A
high3789_4,A
high3789_5,A
